Entity,Code,Year,"Total population (Gapminder, HYDE & UN)",Continent,"Health expenditure per capita, PPP (constant 2011 international $)","Life expectancy at birth, total (years)"
Saint Barthlemy,,1965,2000,,,
Saint Barthlemy,,1966,2000,,,
Saint Barthlemy,,1967,2000,,,
Saint Barthlemy,,1968,2000,,,
Saint Barthlemy,,1969,2000,,,
Saint Barthlemy,,1970,2000,,,
Saint Barthlemy,,1971,2000,,,
Saint Barthlemy,,1972,2000,,,
Saint Barthlemy,,1973,2000,,,
Saint Barthlemy,,1974,3000,,,
Saint Barthlemy,,1975,3000,,,
Saint Barthlemy,,1976,3000,,,
Saint Barthlemy,,1977,3000,,,
Saint Barthlemy,,1978,3000,,,
Saint Barthlemy,,1979,3000,,,
Saint Barthlemy,,1980,3000,,,
Saint Barthlemy,,1981,3000,,,
Saint Barthlemy,,1982,3000,,,
Saint Barthlemy,,1983,3000,,,
Saint Barthlemy,,1984,3000,,,
Saint Barthlemy,,1985,3000,,,
Saint Barthlemy,,1986,4000,,,
Saint Barthlemy,,1987,4000,,,
Saint Barthlemy,,1988,5000,,,
Saint Barthlemy,,1989,5000,,,
Saint Barthlemy,,1990,5000,,,
Saint Barthlemy,,1991,6000,,,
Saint Barthlemy,,1992,6000,,,
Saint Barthlemy,,1993,6000,,,
Saint Barthlemy,,1994,6000,,,
Saint Barthlemy,,1995,6000,,,
Saint Barthlemy,,1996,7000,,,
Saint Barthlemy,,1997,7000,,,
Saint Barthlemy,,1998,7000,,,
Saint Barthlemy,,1999,7000,,,
Saint Barthlemy,,2000,7000,,,
Saint Barthlemy,,2001,8000,,,
Saint Barthlemy,,2002,8000,,,
Saint Barthlemy,,2003,8000,,,
Saint Barthlemy,,2004,8000,,,
Saint Barthlemy,,2005,9000,,,
Saint Barthlemy,,2006,9000,,,
Saint Barthlemy,,2007,9000,,,
Saint Barthlemy,,2008,9000,,,
Saint Barthlemy,,2009,9000,,,
Saint Barthlemy,,2010,9000,,,
Saint Barthlemy,,2011,9000,,,
Saint Barthlemy,,2012,9000,,,
Saint Barthlemy,,2013,10000,,,
Saint Barthlemy,,2014,10000,,,
Saint Barthlemy,,2015,10000,,,
Saint Barthlemy,,2016,10000,,,
Saint Barthlemy,,2017,10000,,,
Saint Barthlemy,,2018,10000,,,
Saint Barthlemy,,2019,10000,,,
Small states,,1960,,,,54.7490796623698
Small states,,1961,,,,55.2165083867581
Small states,,1962,,,,55.664491220291
Small states,,1963,,,,56.0739822446309
Small states,,1964,,,,56.4680388715591
Small states,,1965,,,,56.8278757862515
Small states,,1966,,,,57.1467537634355
Small states,,1967,,,,57.4580751413042
Small states,,1968,,,,57.75818835661
Small states,,1969,,,,58.0524094420715
Small states,,1970,,,,58.3539538537079
Small states,,1971,,,,58.649081847118
Small states,,1972,,,,58.9513226240777
Small states,,1973,,,,59.2346684447264
Small states,,1974,,,,59.5171753954714
Small states,,1975,,,,59.8235468289351
Small states,,1976,,,,60.1592947384945
Small states,,1977,,,,60.5040735890662
Small states,,1978,,,,60.8851978791818
Small states,,1979,,,,61.2747638239571
Small states,,1980,,,,61.683846158902
Small states,,1981,,,,62.0510831344285
Small states,,1982,,,,62.4389322288054
Small states,,1983,,,,62.728008552179
Small states,,1984,,,,62.9979555027171
Small states,,1985,,,,63.2508929280053
Small states,,1986,,,,63.5207361574137
Small states,,1987,,,,63.7961452991852
Small states,,1988,,,,63.9410486013923
Small states,,1989,,,,64.0748803475953
Small states,,1990,,,,64.1753257138541
Small states,,1991,,,,64.2722271691349
Small states,,1992,,,,64.3008293754171
Small states,,1993,,,,64.1665810740417
Small states,,1994,,,,64.0001945370889
Small states,,1995,,,372.804751633386,63.9144718082146
Small states,,1996,,,395.846979325219,63.8257643440961
Small states,,1997,,,425.900209190992,63.6665505336385
Small states,,1998,,,454.66109514272,63.3990249306703
Small states,,1999,,,445.482841466798,63.2679285641778
Small states,,2000,,,429.700892299792,63.2017216176221
Small states,,2001,,,460.095088129779,63.163810253231
Small states,,2002,,,495.322408938081,63.2845825355604
Small states,,2003,,,550.144284707216,63.4158079574624
Small states,,2004,,,587.814127965439,63.7125820528742
Small states,,2005,,,597.461795861407,64.1026305683931
Small states,,2006,,,629.557466248638,64.5355775875897
Small states,,2007,,,673.903533381298,65.041062637465
Small states,,2008,,,718.654144717837,65.5840544655187
Small states,,2009,,,836.993112462956,66.1397443703018
Small states,,2010,,,804.168368959161,66.6469087860998
Small states,,2011,,,819.282104857164,67.1100546688337
Small states,,2012,,,901.339388466466,67.552301780979
Small states,,2013,,,938.968213569393,67.9348940975643
Small states,,2014,,,966.310389652768,68.2783177925297
Small states,,2015,,,,68.6005261847654
Small states,,2016,,,,68.8744875145215
South Asia,,1960,,,,41.9539025639737
South Asia,,1961,,,,42.5936571252509
South Asia,,1962,,,,43.2365527869596
South Asia,,1963,,,,43.8833834173156
South Asia,,1964,,,,44.5318721108674
South Asia,,1965,,,,45.174545724446
South Asia,,1966,,,,45.8028439831529
South Asia,,1967,,,,46.4099766122955
South Asia,,1968,,,,46.9931743138624
South Asia,,1969,,,,47.5556345728019
South Asia,,1970,,,,48.1096261476058
South Asia,,1971,,,,48.6718013818554
South Asia,,1972,,,,49.2549245824011
South Asia,,1973,,,,49.8647424295837
South Asia,,1974,,,,50.4961990141961
South Asia,,1975,,,,51.1394610379148
South Asia,,1976,,,,51.7779706012972
South Asia,,1977,,,,52.3955497152669
South Asia,,1978,,,,52.9785061950392
South Asia,,1979,,,,53.5211920680223
South Asia,,1980,,,,54.0189647719809
South Asia,,1981,,,,54.4720210734968
South Asia,,1982,,,,54.8903318374756
South Asia,,1983,,,,55.2865614936639
South Asia,,1984,,,,55.6696332457308
South Asia,,1985,,,,56.0499834803622
South Asia,,1986,,,,56.4407617578084
South Asia,,1987,,,,56.8468942159691
South Asia,,1988,,,,57.2736353176451
South Asia,,1989,,,,57.7219632477894
South Asia,,1990,,,,58.191486661581
South Asia,,1991,,,,58.6786066984053
South Asia,,1992,,,,59.1742276673268
South Asia,,1993,,,,59.6694331833226
South Asia,,1994,,,,60.1604122239743
South Asia,,1995,,,60.2650436249174,60.6425788538661
South Asia,,1996,,,62.8262045280091,61.1128485125584
South Asia,,1997,,,68.7106430803097,61.570088137341
South Asia,,1998,,,73.6541412948539,62.0155923176471
South Asia,,1999,,,75.3248756785477,62.4476908971906
South Asia,,2000,,,80.3975357632853,62.8652218301737
South Asia,,2001,,,87.715570477431,63.271606701599
South Asia,,2002,,,89.7538626759797,63.6694470171634
South Asia,,2003,,,94.2051632047117,64.0614329425638
South Asia,,2004,,,101.121590912027,64.4513170221394
South Asia,,2005,,,114.400522753512,64.8423033366327
South Asia,,2006,,,126.405250884703,65.2371142333509
South Asia,,2007,,,138.289179000808,65.6364625231213
South Asia,,2008,,,147.41242691419,66.0371485828198
South Asia,,2009,,,157.804328244661,66.4365292656335
South Asia,,2010,,,169.444000928789,66.8267569031017
South Asia,,2011,,,182.864646003139,67.2011962411029
South Asia,,2012,,,193.533989104593,67.5537216461953
South Asia,,2013,,,211.975873243065,67.8811450205299
South Asia,,2014,,,233.468349063678,68.1810815941811
South Asia,,2015,,,,68.4565258804813
South Asia,,2016,,,,68.710533053122
South Asia (IDA & IBRD),,1960,,,,41.9539025639737
South Asia (IDA & IBRD),,1961,,,,42.5936571252509
South Asia (IDA & IBRD),,1962,,,,43.2365527869596
South Asia (IDA & IBRD),,1963,,,,43.8833834173156
South Asia (IDA & IBRD),,1964,,,,44.5318721108674
South Asia (IDA & IBRD),,1965,,,,45.174545724446
South Asia (IDA & IBRD),,1966,,,,45.8028439831529
South Asia (IDA & IBRD),,1967,,,,46.4099766122955
South Asia (IDA & IBRD),,1968,,,,46.9931743138624
South Asia (IDA & IBRD),,1969,,,,47.5556345728019
South Asia (IDA & IBRD),,1970,,,,48.1096261476058
South Asia (IDA & IBRD),,1971,,,,48.6718013818554
South Asia (IDA & IBRD),,1972,,,,49.2549245824011
South Asia (IDA & IBRD),,1973,,,,49.8647424295837
South Asia (IDA & IBRD),,1974,,,,50.4961990141961
South Asia (IDA & IBRD),,1975,,,,51.1394610379148
South Asia (IDA & IBRD),,1976,,,,51.7779706012972
South Asia (IDA & IBRD),,1977,,,,52.3955497152669
South Asia (IDA & IBRD),,1978,,,,52.9785061950392
South Asia (IDA & IBRD),,1979,,,,53.5211920680223
South Asia (IDA & IBRD),,1980,,,,54.0189647719809
South Asia (IDA & IBRD),,1981,,,,54.4720210734968
South Asia (IDA & IBRD),,1982,,,,54.8903318374756
South Asia (IDA & IBRD),,1983,,,,55.2865614936639
South Asia (IDA & IBRD),,1984,,,,55.6696332457308
South Asia (IDA & IBRD),,1985,,,,56.0499834803622
South Asia (IDA & IBRD),,1986,,,,56.4407617578084
South Asia (IDA & IBRD),,1987,,,,56.8468942159691
South Asia (IDA & IBRD),,1988,,,,57.2736353176452
South Asia (IDA & IBRD),,1989,,,,57.7219632477894
South Asia (IDA & IBRD),,1990,,,,58.191486661581
South Asia (IDA & IBRD),,1991,,,,58.6786066984053
South Asia (IDA & IBRD),,1992,,,,59.1742276673268
South Asia (IDA & IBRD),,1993,,,,59.6694331833226
South Asia (IDA & IBRD),,1994,,,,60.1604122239743
South Asia (IDA & IBRD),,1995,,,60.2650436249174,60.6425788538661
South Asia (IDA & IBRD),,1996,,,62.8262045280091,61.1128485125584
South Asia (IDA & IBRD),,1997,,,68.7106430803097,61.570088137341
South Asia (IDA & IBRD),,1998,,,73.6541412948539,62.0155923176471
South Asia (IDA & IBRD),,1999,,,75.3248756785477,62.4476908971906
South Asia (IDA & IBRD),,2000,,,80.3975357632853,62.8652218301737
South Asia (IDA & IBRD),,2001,,,87.7155704774311,63.271606701599
South Asia (IDA & IBRD),,2002,,,89.7538626759797,63.6694470171634
South Asia (IDA & IBRD),,2003,,,94.2051632047116,64.0614329425638
South Asia (IDA & IBRD),,2004,,,101.121590912027,64.4513170221394
South Asia (IDA & IBRD),,2005,,,114.400522753512,64.8423033366327
South Asia (IDA & IBRD),,2006,,,126.405250884703,65.2371142333509
South Asia (IDA & IBRD),,2007,,,138.289179000808,65.6364625231214
South Asia (IDA & IBRD),,2008,,,147.41242691419,66.0371485828198
South Asia (IDA & IBRD),,2009,,,157.804328244661,66.4365292656335
South Asia (IDA & IBRD),,2010,,,169.444000928789,66.8267569031017
South Asia (IDA & IBRD),,2011,,,182.864646003139,67.2011962411029
South Asia (IDA & IBRD),,2012,,,193.533989104593,67.5537216461953
South Asia (IDA & IBRD),,2013,,,211.975873243065,67.8811450205299
South Asia (IDA & IBRD),,2014,,,233.468349063678,68.1810815941811
South Asia (IDA & IBRD),,2015,,,,68.4565258804813
South Asia (IDA & IBRD),,2016,,,,68.710533053122
Sub-Saharan Africa,,1960,,,,40.3770124521921
Sub-Saharan Africa,,1961,,,,40.8169239695851
Sub-Saharan Africa,,1962,,,,41.2474883349662
Sub-Saharan Africa,,1963,,,,41.6669177928675
Sub-Saharan Africa,,1964,,,,42.0763403652582
Sub-Saharan Africa,,1965,,,,42.4778391720293
Sub-Saharan Africa,,1966,,,,42.8759883072861
Sub-Saharan Africa,,1967,,,,43.2754894684987
Sub-Saharan Africa,,1968,,,,43.6793484880748
Sub-Saharan Africa,,1969,,,,44.088422715569
Sub-Saharan Africa,,1970,,,,44.5027721150378
Sub-Saharan Africa,,1971,,,,44.9215711083438
Sub-Saharan Africa,,1972,,,,45.3400587623411
Sub-Saharan Africa,,1973,,,,45.7528764478611
Sub-Saharan Africa,,1974,,,,46.1555530910984
Sub-Saharan Africa,,1975,,,,46.5439113605504
Sub-Saharan Africa,,1976,,,,46.9150058993011
Sub-Saharan Africa,,1977,,,,47.2692565722298
Sub-Saharan Africa,,1978,,,,47.6065948231844
Sub-Saharan Africa,,1979,,,,47.9270213098064
Sub-Saharan Africa,,1980,,,,48.2346233659472
Sub-Saharan Africa,,1981,,,,48.5237527406373
Sub-Saharan Africa,,1982,,,,48.7974860265022
Sub-Saharan Africa,,1983,,,,49.0543435795605
Sub-Saharan Africa,,1984,,,,49.290026601038
Sub-Saharan Africa,,1985,,,,49.4954032032937
Sub-Saharan Africa,,1986,,,,49.6589589096254
Sub-Saharan Africa,,1987,,,,49.7748241596067
Sub-Saharan Africa,,1988,,,,49.8434333573713
Sub-Saharan Africa,,1989,,,,49.8732038682282
Sub-Saharan Africa,,1990,,,,49.8772041341593
Sub-Saharan Africa,,1991,,,,49.8732094331692
Sub-Saharan Africa,,1992,,,,49.8720928348779
Sub-Saharan Africa,,1993,,,,49.8810008910942
Sub-Saharan Africa,,1994,,,,49.8993215428742
Sub-Saharan Africa,,1995,,,94.2172261078493,49.9272308732868
Sub-Saharan Africa,,1996,,,100.217871571736,49.9690748531154
Sub-Saharan Africa,,1997,,,103.343292478839,50.0367378912949
Sub-Saharan Africa,,1998,,,108.492304966352,50.1435299001349
Sub-Saharan Africa,,1999,,,108.598187134567,50.3047616108851
Sub-Saharan Africa,,2000,,,105.719005578409,50.5397008145372
Sub-Saharan Africa,,2001,,,115.694413736636,50.8662517837044
Sub-Saharan Africa,,2002,,,111.205253765279,51.2911462547755
Sub-Saharan Africa,,2003,,,135.684086878385,51.8130902286396
Sub-Saharan Africa,,2004,,,149.99638436004,52.4240620140062
Sub-Saharan Africa,,2005,,,155.689711304241,53.1115141838235
Sub-Saharan Africa,,2006,,,161.677013304812,53.859527935286
Sub-Saharan Africa,,2007,,,180.144510765868,54.641524255083
Sub-Saharan Africa,,2008,,,185.187106324036,55.4300875634602
Sub-Saharan Africa,,2009,,,198.560983669511,56.2043185446082
Sub-Saharan Africa,,2010,,,176.75117943986,56.943945265329
Sub-Saharan Africa,,2011,,,186.027859426347,57.6367659092251
Sub-Saharan Africa,,2012,,,186.149180846214,58.283936276194
Sub-Saharan Africa,,2013,,,198.12785439506,58.8845423720576
Sub-Saharan Africa,,2014,,,200.723618076905,59.4365146147731
Sub-Saharan Africa,,2015,,,,59.9391429673195
Sub-Saharan Africa,,2016,,,,60.3948379885854
Sub-Saharan Africa (IDA & IBRD),,1960,,,,40.3770124521921
Sub-Saharan Africa (IDA & IBRD),,1961,,,,40.8169239695851
Sub-Saharan Africa (IDA & IBRD),,1962,,,,41.2474883349662
Sub-Saharan Africa (IDA & IBRD),,1963,,,,41.6669177928675
Sub-Saharan Africa (IDA & IBRD),,1964,,,,42.0763403652582
Sub-Saharan Africa (IDA & IBRD),,1965,,,,42.4778391720293
Sub-Saharan Africa (IDA & IBRD),,1966,,,,42.8759883072861
Sub-Saharan Africa (IDA & IBRD),,1967,,,,43.2754894684987
Sub-Saharan Africa (IDA & IBRD),,1968,,,,43.6793484880748
Sub-Saharan Africa (IDA & IBRD),,1969,,,,44.088422715569
Sub-Saharan Africa (IDA & IBRD),,1970,,,,44.5027721150378
Sub-Saharan Africa (IDA & IBRD),,1971,,,,44.9215711083438
Sub-Saharan Africa (IDA & IBRD),,1972,,,,45.3400587623411
Sub-Saharan Africa (IDA & IBRD),,1973,,,,45.7528764478611
Sub-Saharan Africa (IDA & IBRD),,1974,,,,46.1555530910984
Sub-Saharan Africa (IDA & IBRD),,1975,,,,46.5439113605504
Sub-Saharan Africa (IDA & IBRD),,1976,,,,46.9150058993011
Sub-Saharan Africa (IDA & IBRD),,1977,,,,47.2692565722298
Sub-Saharan Africa (IDA & IBRD),,1978,,,,47.6065948231844
Sub-Saharan Africa (IDA & IBRD),,1979,,,,47.9270213098064
Sub-Saharan Africa (IDA & IBRD),,1980,,,,48.2346233659472
Sub-Saharan Africa (IDA & IBRD),,1981,,,,48.5237527406373
Sub-Saharan Africa (IDA & IBRD),,1982,,,,48.7974860265022
Sub-Saharan Africa (IDA & IBRD),,1983,,,,49.0543435795605
Sub-Saharan Africa (IDA & IBRD),,1984,,,,49.290026601038
Sub-Saharan Africa (IDA & IBRD),,1985,,,,49.4954032032937
Sub-Saharan Africa (IDA & IBRD),,1986,,,,49.6589589096254
Sub-Saharan Africa (IDA & IBRD),,1987,,,,49.7748241596067
Sub-Saharan Africa (IDA & IBRD),,1988,,,,49.8434333573713
Sub-Saharan Africa (IDA & IBRD),,1989,,,,49.8732038682282
Sub-Saharan Africa (IDA & IBRD),,1990,,,,49.8772041341592
Sub-Saharan Africa (IDA & IBRD),,1991,,,,49.8732094331692
Sub-Saharan Africa (IDA & IBRD),,1992,,,,49.8720928348779
Sub-Saharan Africa (IDA & IBRD),,1993,,,,49.8810008910942
Sub-Saharan Africa (IDA & IBRD),,1994,,,,49.8993215428742
Sub-Saharan Africa (IDA & IBRD),,1995,,,94.2172261078493,49.9272308732867
Sub-Saharan Africa (IDA & IBRD),,1996,,,100.217871571736,49.9690748531154
Sub-Saharan Africa (IDA & IBRD),,1997,,,103.343292478839,50.0367378912949
Sub-Saharan Africa (IDA & IBRD),,1998,,,108.492304966352,50.1435299001349
Sub-Saharan Africa (IDA & IBRD),,1999,,,108.598187134567,50.3047616108851
Sub-Saharan Africa (IDA & IBRD),,2000,,,105.719005578409,50.5397008145372
Sub-Saharan Africa (IDA & IBRD),,2001,,,115.694413736636,50.8662517837043
Sub-Saharan Africa (IDA & IBRD),,2002,,,111.205253765279,51.2911462547755
Sub-Saharan Africa (IDA & IBRD),,2003,,,135.684086878385,51.8130902286396
Sub-Saharan Africa (IDA & IBRD),,2004,,,149.99638436004,52.4240620140062
Sub-Saharan Africa (IDA & IBRD),,2005,,,155.689711304241,53.1115141838235
Sub-Saharan Africa (IDA & IBRD),,2006,,,161.677013304812,53.859527935286
Sub-Saharan Africa (IDA & IBRD),,2007,,,180.144510765868,54.641524255083
Sub-Saharan Africa (IDA & IBRD),,2008,,,185.187106324035,55.4300875634602
Sub-Saharan Africa (IDA & IBRD),,2009,,,198.560983669511,56.2043185446082
Sub-Saharan Africa (IDA & IBRD),,2010,,,176.75117943986,56.943945265329
Sub-Saharan Africa (IDA & IBRD),,2011,,,186.027859426347,57.6367659092251
Sub-Saharan Africa (IDA & IBRD),,2012,,,186.149180846214,58.283936276194
Sub-Saharan Africa (IDA & IBRD),,2013,,,198.12785439506,58.8845423720576
Sub-Saharan Africa (IDA & IBRD),,2014,,,200.723618076905,59.4365146147731
Sub-Saharan Africa (IDA & IBRD),,2015,,,,59.9391429673194
Sub-Saharan Africa (IDA & IBRD),,2016,,,,60.3948379885855
Sub-Saharan Africa (excluding high income),,1960,,,,40.3770124521921
Sub-Saharan Africa (excluding high income),,1961,,,,40.8169239695851
Sub-Saharan Africa (excluding high income),,1962,,,,41.2474883349662
Sub-Saharan Africa (excluding high income),,1963,,,,41.6669177928675
Sub-Saharan Africa (excluding high income),,1964,,,,42.0763403652582
Sub-Saharan Africa (excluding high income),,1965,,,,42.4778391720293
Sub-Saharan Africa (excluding high income),,1966,,,,42.8759883072861
Sub-Saharan Africa (excluding high income),,1967,,,,43.2754894684987
Sub-Saharan Africa (excluding high income),,1968,,,,43.6793484880748
Sub-Saharan Africa (excluding high income),,1969,,,,44.088422715569
Sub-Saharan Africa (excluding high income),,1970,,,,44.5027721150378
Sub-Saharan Africa (excluding high income),,1971,,,,44.9215711083438
Sub-Saharan Africa (excluding high income),,1972,,,,45.3400587623411
Sub-Saharan Africa (excluding high income),,1973,,,,45.7528764478611
Sub-Saharan Africa (excluding high income),,1974,,,,46.1555530910984
Sub-Saharan Africa (excluding high income),,1975,,,,46.5439113605504
Sub-Saharan Africa (excluding high income),,1976,,,,46.9150058993011
Sub-Saharan Africa (excluding high income),,1977,,,,47.2692565722298
Sub-Saharan Africa (excluding high income),,1978,,,,47.6065948231844
Sub-Saharan Africa (excluding high income),,1979,,,,47.9270213098064
Sub-Saharan Africa (excluding high income),,1980,,,,48.2311206089088
Sub-Saharan Africa (excluding high income),,1981,,,,48.5202584024415
Sub-Saharan Africa (excluding high income),,1982,,,,48.7942494080561
Sub-Saharan Africa (excluding high income),,1983,,,,49.0510792116044
Sub-Saharan Africa (excluding high income),,1984,,,,49.2869945200058
Sub-Saharan Africa (excluding high income),,1985,,,,49.4924411347884
Sub-Saharan Africa (excluding high income),,1986,,,,49.6562343955787
Sub-Saharan Africa (excluding high income),,1987,,,,49.7721384694731
Sub-Saharan Africa (excluding high income),,1988,,,,49.8407559249805
Sub-Saharan Africa (excluding high income),,1989,,,,49.8706904800838
Sub-Saharan Africa (excluding high income),,1990,,,,49.8747298094765
Sub-Saharan Africa (excluding high income),,1991,,,,49.8704215933773
Sub-Saharan Africa (excluding high income),,1992,,,,49.8693027435812
Sub-Saharan Africa (excluding high income),,1993,,,,49.8784572311912
Sub-Saharan Africa (excluding high income),,1994,,,,49.8966181335012
Sub-Saharan Africa (excluding high income),,1995,,,94.1576904291326,49.9243392312152
Sub-Saharan Africa (excluding high income),,1996,,,100.154401437076,49.9663399566146
Sub-Saharan Africa (excluding high income),,1997,,,103.263102493296,50.0340951403479
Sub-Saharan Africa (excluding high income),,1998,,,108.41702418262,50.1408521996318
Sub-Saharan Africa (excluding high income),,1999,,,108.52111813663,50.302008199402
Sub-Saharan Africa (excluding high income),,2000,,,105.648368221207,50.5370102327547
Sub-Saharan Africa (excluding high income),,2001,,,115.63095637934,50.8636115362955
Sub-Saharan Africa (excluding high income),,2002,,,111.144638892357,51.2888019862551
Sub-Saharan Africa (excluding high income),,2003,,,135.625826689618,51.8108993089119
Sub-Saharan Africa (excluding high income),,2004,,,149.950070602344,52.4218238125597
Sub-Saharan Africa (excluding high income),,2005,,,155.642753637394,53.1094567686804
Sub-Saharan Africa (excluding high income),,2006,,,161.627022999472,53.857554435096
Sub-Saharan Africa (excluding high income),,2007,,,180.098048577093,54.6395784708758
Sub-Saharan Africa (excluding high income),,2008,,,185.155185870742,55.4282316735759
Sub-Saharan Africa (excluding high income),,2009,,,198.531796789343,56.2025929013263
Sub-Saharan Africa (excluding high income),,2010,,,176.697116118486,56.9422825611616
Sub-Saharan Africa (excluding high income),,2011,,,185.975589856229,57.6353031380482
Sub-Saharan Africa (excluding high income),,2012,,,186.078288166609,58.2824128818917
Sub-Saharan Africa (excluding high income),,2013,,,198.063894469167,58.883198301098
Sub-Saharan Africa (excluding high income),,2014,,,200.66268685619,59.4352273964709
Sub-Saharan Africa (excluding high income),,2015,,,,59.9378095222685
Sub-Saharan Africa (excluding high income),,2016,,,,60.3935627977383
Syrian Arab Republic,,1960,,,,51.971
Syrian Arab Republic,,1961,,,,52.568
Syrian Arab Republic,,1962,,,,53.176
Syrian Arab Republic,,1963,,,,53.797
Syrian Arab Republic,,1964,,,,54.435
Syrian Arab Republic,,1965,,,,55.096
Syrian Arab Republic,,1966,,,,55.788
Syrian Arab Republic,,1967,,,,56.51
Syrian Arab Republic,,1968,,,,57.26
Syrian Arab Republic,,1969,,,,58.03
Syrian Arab Republic,,1970,,,,58.814
Syrian Arab Republic,,1971,,,,59.6
Syrian Arab Republic,,1972,,,,60.378
Syrian Arab Republic,,1973,,,,61.137
Syrian Arab Republic,,1974,,,,61.872
Syrian Arab Republic,,1975,,,,62.579
Syrian Arab Republic,,1976,,,,63.258
Syrian Arab Republic,,1977,,,,63.914
Syrian Arab Republic,,1978,,,,64.552
Syrian Arab Republic,,1979,,,,65.172
Syrian Arab Republic,,1980,,,,65.774
Syrian Arab Republic,,1981,,,,66.359
Syrian Arab Republic,,1982,,,,66.928
Syrian Arab Republic,,1983,,,,67.477
Syrian Arab Republic,,1984,,,,68.005
Syrian Arab Republic,,1985,,,,68.508
Syrian Arab Republic,,1986,,,,68.981
Syrian Arab Republic,,1987,,,,69.423
Syrian Arab Republic,,1988,,,,69.831
Syrian Arab Republic,,1989,,,,70.207
Syrian Arab Republic,,1990,,,,70.553
Syrian Arab Republic,,1991,,,,70.871
Syrian Arab Republic,,1992,,,,71.167
Syrian Arab Republic,,1993,,,,71.444
Syrian Arab Republic,,1994,,,,71.708
Syrian Arab Republic,,1995,,,,71.961
Syrian Arab Republic,,1996,,,,72.205
Syrian Arab Republic,,1997,,,,72.439
Syrian Arab Republic,,1998,,,,72.664
Syrian Arab Republic,,1999,,,,72.882
Syrian Arab Republic,,2000,,,,73.11
Syrian Arab Republic,,2001,,,,73.371
Syrian Arab Republic,,2002,,,,73.663
Syrian Arab Republic,,2003,,,,73.967
Syrian Arab Republic,,2004,,,,74.25
Syrian Arab Republic,,2005,,,,74.43
Syrian Arab Republic,,2006,,,,74.412
Syrian Arab Republic,,2007,,,,74.152
Syrian Arab Republic,,2008,,,,73.648
Syrian Arab Republic,,2009,,,,72.939
Syrian Arab Republic,,2010,,,,72.108
Syrian Arab Republic,,2011,,,,71.27
Syrian Arab Republic,,2012,,,,70.549
Syrian Arab Republic,,2013,,,,70.046
Syrian Arab Republic,,2014,,,,69.817
Syrian Arab Republic,,2015,,,,69.904
Syrian Arab Republic,,2016,,,,70.31
Upper middle income,,1960,,,,49.5143922669332
Upper middle income,,1961,,,,50.0373561898401
Upper middle income,,1962,,,,50.7005485471229
Upper middle income,,1963,,,,51.5602932075425
Upper middle income,,1964,,,,52.6536416875966
Upper middle income,,1965,,,,53.9196736377547
Upper middle income,,1966,,,,55.2691180296231
Upper middle income,,1967,,,,56.6210433224308
Upper middle income,,1968,,,,57.895032429234
Upper middle income,,1969,,,,59.0256575677309
Upper middle income,,1970,,,,60.0376965012218
Upper middle income,,1971,,,,60.8943932876126
Upper middle income,,1972,,,,61.6193183774928
Upper middle income,,1973,,,,62.2999056657118
Upper middle income,,1974,,,,62.9301480570822
Upper middle income,,1975,,,,63.455144120106
Upper middle income,,1976,,,,63.9673799356125
Upper middle income,,1977,,,,64.4337062736107
Upper middle income,,1978,,,,64.8623032917998
Upper middle income,,1979,,,,65.2228270469042
Upper middle income,,1980,,,,65.5838188428859
Upper middle income,,1981,,,,65.9343907420942
Upper middle income,,1982,,,,66.2877036278956
Upper middle income,,1983,,,,66.5833993856087
Upper middle income,,1984,,,,66.8471966831222
Upper middle income,,1985,,,,67.1872087599625
Upper middle income,,1986,,,,67.5900054826482
Upper middle income,,1987,,,,67.8539782692374
Upper middle income,,1988,,,,68.1033426506424
Upper middle income,,1989,,,,68.3112798343437
Upper middle income,,1990,,,,68.5073333087745
Upper middle income,,1991,,,,68.6906307139762
Upper middle income,,1992,,,,68.7649053532548
Upper middle income,,1993,,,,68.8195126569228
Upper middle income,,1994,,,,68.9959557320353
Upper middle income,,1995,,,195.938591561333,69.2394471637589
Upper middle income,,1996,,,210.499389044571,69.5696541904713
Upper middle income,,1997,,,235.064479502339,69.9160977528952
Upper middle income,,1998,,,244.183901003072,70.2462493941434
Upper middle income,,1999,,,259.458178477367,70.5108919724169
Upper middle income,,2000,,,277.452867430574,70.827329647761
Upper middle income,,2001,,,298.403564479116,71.160642308719
Upper middle income,,2002,,,320.998799553796,71.4749870541955
Upper middle income,,2003,,,344.345985416529,71.7946541487519
Upper middle income,,2004,,,374.80630434687,72.1303351392015
Upper middle income,,2005,,,424.860926590037,72.4205288506414
Upper middle income,,2006,,,470.715095193165,72.768119823519
Upper middle income,,2007,,,519.879717566795,73.0834081711375
Upper middle income,,2008,,,592.92594514558,73.3561712354907
Upper middle income,,2009,,,677.469906006254,73.6538065259833
Upper middle income,,2010,,,699.271068706381,73.8936137851468
Upper middle income,,2011,,,746.546407836636,74.1790198545248
Upper middle income,,2012,,,812.616793896602,74.4235102280132
Upper middle income,,2013,,,871.666740944211,74.6679533053731
Upper middle income,,2014,,,928.409001867465,74.8768031104745
Upper middle income,,2015,,,,75.0888384917493
Upper middle income,,2016,,,,75.2906209723914
