Entity,Code,Year,"Total population (Gapminder, HYDE & UN)",Continent,"Health expenditure per capita, PPP (constant 2011 international $)","Life expectancy at birth, total (years)",Region And Year,,Year,"Total population (Gapminder, HYDE & UN)",Continent,"GDP per capita, PPP (constant 2011 international $)",Diabetes prevalence (% of population ages 20 to 79),,,,,,,,,,,,,Entity,Code,Year,"Total population (Gapminder, HYDE & UN)",Continent,"GDP per capita, PPP (constant 2011 international $)",Diabetes prevalence (% of population ages 20 to 79),Region and year
Europe & Central Asia (IDA & IBRD),,1983,,,,67.4219953431196,Europe & Central Asia (IDA & IBRD)1983,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,1994,,,1927.17751350709,,IDA total1994
Europe & Central Asia (IDA & IBRD),,1984,,,,67.3975105613639,Europe & Central Asia (IDA & IBRD)1984,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,1995,,,1945.03761027575,,IDA total1995
Europe & Central Asia (IDA & IBRD),,1985,,,,67.7482351985612,Europe & Central Asia (IDA & IBRD)1985,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,1996,,,1990.67982411711,,IDA total1996
Europe & Central Asia (IDA & IBRD),,1986,,,,68.4599670342294,Europe & Central Asia (IDA & IBRD)1986,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,1997,,,2003.63191994748,,IDA total1997
Europe & Central Asia (IDA & IBRD),,1987,,,,68.6170397306466,Europe & Central Asia (IDA & IBRD)1987,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,1998,,,2020.53698295727,,IDA total1998
Europe & Central Asia (IDA & IBRD),,1988,,,,68.7216113909072,Europe & Central Asia (IDA & IBRD)1988,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,1999,,,2037.25853061179,,IDA total1999
Europe & Central Asia (IDA & IBRD),,1989,,,,68.6559218175293,Europe & Central Asia (IDA & IBRD)1989,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2000,,,2073.045555221,,IDA total2000
Europe & Central Asia (IDA & IBRD),,1990,,,,68.5327598517852,Europe & Central Asia (IDA & IBRD)1990,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2001,,,2108.55999255783,,IDA total2001
Europe & Central Asia (IDA & IBRD),,1991,,,,68.2789664856915,Europe & Central Asia (IDA & IBRD)1991,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2002,,,2130.62927025355,,IDA total2002
Europe & Central Asia (IDA & IBRD),,1992,,,,67.7426320925276,Europe & Central Asia (IDA & IBRD)1992,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2003,,,2198.57519500708,,IDA total2003
Europe & Central Asia (IDA & IBRD),,1993,,,,67.0205655017412,Europe & Central Asia (IDA & IBRD)1993,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2004,,,2385.71150462121,,IDA total2004
Europe & Central Asia (IDA & IBRD),,1994,,,,66.8118767031686,Europe & Central Asia (IDA & IBRD)1994,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2005,,,2475.04517940977,,IDA total2005
Europe & Central Asia (IDA & IBRD),,1995,,,255.43375059083,66.879654935192,Europe & Central Asia (IDA & IBRD)1995,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2006,,,2583.89537025579,,IDA total2006
Europe & Central Asia (IDA & IBRD),,1996,,,268.339793332072,67.3582029018612,Europe & Central Asia (IDA & IBRD)1996,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2007,,,2691.73595690204,,IDA total2007
Europe & Central Asia (IDA & IBRD),,1997,,,314.080542490465,67.9333771054695,Europe & Central Asia (IDA & IBRD)1997,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2008,,,2764.22013308993,,IDA total2008
Europe & Central Asia (IDA & IBRD),,1998,,,311.778489658998,68.2725432597242,Europe & Central Asia (IDA & IBRD)1998,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2009,,,2833.63010224166,,IDA total2009
Europe & Central Asia (IDA & IBRD),,1999,,,318.510413818816,68.1503686910424,Europe & Central Asia (IDA & IBRD)1999,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2010,,,2928.80537146114,,IDA total2010
Europe & Central Asia (IDA & IBRD),,2000,,,345.795893346092,68.2511882418047,Europe & Central Asia (IDA & IBRD)2000,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2011,,,2990.23215730484,,IDA total2011
Europe & Central Asia (IDA & IBRD),,2001,,,376.743356555762,68.4601824586629,Europe & Central Asia (IDA & IBRD)2001,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2012,,,3060.51585815581,,IDA total2012
Europe & Central Asia (IDA & IBRD),,2002,,,423.387746089233,68.5084519970041,Europe & Central Asia (IDA & IBRD)2002,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2013,,,3164.26176058002,,IDA total2013
Europe & Central Asia (IDA & IBRD),,2003,,,460.36303653249,68.6346033322991,Europe & Central Asia (IDA & IBRD)2003,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2014,,,3269.06583291562,,IDA total2014
Europe & Central Asia (IDA & IBRD),,2004,,,500.879341383519,68.9576359468728,Europe & Central Asia (IDA & IBRD)2004,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2015,,,3321.88419513415,,IDA total2015
Europe & Central Asia (IDA & IBRD),,2005,,,562.195114316495,69.0899142663025,Europe & Central Asia (IDA & IBRD)2005,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2016,,,3355.5918024199,,IDA total2016
Europe & Central Asia (IDA & IBRD),,2006,,,664.190786091876,69.6685496434906,Europe & Central Asia (IDA & IBRD)2006,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,IDA total,,2017,,,3438.20210318996,6.11011904800341,IDA total2017
Europe & Central Asia (IDA & IBRD),,2007,,,744.744900165152,70.1342205301489,Europe & Central Asia (IDA & IBRD)2007,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,Late-demographic dividend,,1990,,,5161.29286637877,,Late-demographic dividend1990
Europe & Central Asia (IDA & IBRD),,2008,,,916.797244460639,70.4261338925208,Europe & Central Asia (IDA & IBRD)2008,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,Late-demographic dividend,,1991,,,5112.56711907283,,Late-demographic dividend1991
Europe & Central Asia (IDA & IBRD),,2009,,,998.130704905548,70.9813494708571,Europe & Central Asia (IDA & IBRD)2009,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,Late-demographic dividend,,1992,,,5005.45168299428,,Late-demographic dividend1992
Europe & Central Asia (IDA & IBRD),,2010,,,1003.57493863884,71.3026974132358,Europe & Central Asia (IDA & IBRD)2010,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,Late-demographic dividend,,1993,,,5099.65180860902,,Late-demographic dividend1993
Europe & Central Asia (IDA & IBRD),,2011,,,1043.17493080237,71.8535587661487,Europe & Central Asia (IDA & IBRD)2011,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,Late-demographic dividend,,1994,,,5196.21749178648,,Late-demographic dividend1994
Europe & Central Asia (IDA & IBRD),,2012,,,1121.23538778164,72.1521325484734,Europe & Central Asia (IDA & IBRD)2012,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,Late-demographic dividend,,1995,,,5394.73587320573,,Late-demographic dividend1995
Europe & Central Asia (IDA & IBRD),,2013,,,1186.01410720771,72.5298845458114,Europe & Central Asia (IDA & IBRD)2013,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,Late-demographic dividend,,1996,,,5584.23875795606,,Late-demographic dividend1996
Europe & Central Asia (IDA & IBRD),,2014,,,1212.15764321144,72.7648034109717,Europe & Central Asia (IDA & IBRD)2014,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,Late-demographic dividend,,1997,,,5804.70812871344,,Late-demographic dividend1997
Europe & Central Asia (IDA & IBRD),,2015,,,,72.992001083316,Europe & Central Asia (IDA & IBRD)2015,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,Late-demographic dividend,,1998,,,5864.92893483822,,Late-demographic dividend1998
Europe & Central Asia (IDA & IBRD),,2016,,,,73.249053221103,Europe & Central Asia (IDA & IBRD)2016,,2017,,,19241.7025065444,7.90492612237652,,,,,,,,,,,,,Late-demographic dividend,,1999,,,6078.82654945718,,Late-demographic dividend1999
Europe & Central Asia (excluding high income),,1960,,,,63.395793516232,Europe & Central Asia (excluding high income)1960,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2000,,,6457.4756767783,,Late-demographic dividend2000
Europe & Central Asia (excluding high income),,1961,,,,63.9158470985132,Europe & Central Asia (excluding high income)1961,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2001,,,6737.36340544989,,Late-demographic dividend2001
Europe & Central Asia (excluding high income),,1962,,,,64.3093713668292,Europe & Central Asia (excluding high income)1962,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2002,,,7086.47188691413,,Late-demographic dividend2002
Europe & Central Asia (excluding high income),,1963,,,,64.6734702000171,Europe & Central Asia (excluding high income)1963,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2003,,,7529.09179853184,,Late-demographic dividend2003
Europe & Central Asia (excluding high income),,1964,,,,64.9709169161421,Europe & Central Asia (excluding high income)1964,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2004,,,8083.30720264245,,Late-demographic dividend2004
Europe & Central Asia (excluding high income),,1965,,,,65.1944954273015,Europe & Central Asia (excluding high income)1965,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2005,,,8641.22076745459,,Late-demographic dividend2005
Europe & Central Asia (excluding high income),,1966,,,,65.3625814246908,Europe & Central Asia (excluding high income)1966,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2006,,,9377.62510502016,,Late-demographic dividend2006
Europe & Central Asia (excluding high income),,1967,,,,65.479769068971,Europe & Central Asia (excluding high income)1967,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2007,,,10254.9536681606,,Late-demographic dividend2007
Europe & Central Asia (excluding high income),,1968,,,,65.6216801683157,Europe & Central Asia (excluding high income)1968,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2008,,,10887.9246703969,,Late-demographic dividend2008
Europe & Central Asia (excluding high income),,1969,,,,65.7059470863128,Europe & Central Asia (excluding high income)1969,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2009,,,11145.7639451159,,Late-demographic dividend2009
Europe & Central Asia (excluding high income),,1970,,,,65.9492028290004,Europe & Central Asia (excluding high income)1970,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2010,,,11943.1429350614,,Late-demographic dividend2010
Europe & Central Asia (excluding high income),,1971,,,,66.15188107909,Europe & Central Asia (excluding high income)1971,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2011,,,12708.1732795867,,Late-demographic dividend2011
Europe & Central Asia (excluding high income),,1972,,,,66.194069503684,Europe & Central Asia (excluding high income)1972,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2012,,,13353.329311583,,Late-demographic dividend2012
Europe & Central Asia (excluding high income),,1973,,,,66.3023786884473,Europe & Central Asia (excluding high income)1973,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2013,,,13990.8285509762,,Late-demographic dividend2013
Europe & Central Asia (excluding high income),,1974,,,,66.4057071922375,Europe & Central Asia (excluding high income)1974,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2014,,,14574.773840712,,Late-demographic dividend2014
Europe & Central Asia (excluding high income),,1975,,,,66.2238500826718,Europe & Central Asia (excluding high income)1975,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2015,,,15075.1264595417,,Late-demographic dividend2015
Europe & Central Asia (excluding high income),,1976,,,,66.2049920227177,Europe & Central Asia (excluding high income)1976,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2016,,,15598.1077397668,,Late-demographic dividend2016
Europe & Central Asia (excluding high income),,1977,,,,66.2115889906545,Europe & Central Asia (excluding high income)1977,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Late-demographic dividend,,2017,,,16283.9223412792,9.00364026585822,Late-demographic dividend2017
Europe & Central Asia (excluding high income),,1978,,,,66.278074837381,Europe & Central Asia (excluding high income)1978,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,-10000,278282,,,,Latin America-10000
Europe & Central Asia (excluding high income),,1979,,,,66.2199415701092,Europe & Central Asia (excluding high income)1979,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,-9000,362548,,,,Latin America-9000
Europe & Central Asia (excluding high income),,1980,,,,66.3451558419168,Europe & Central Asia (excluding high income)1980,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,-8000,489240,,,,Latin America-8000
Europe & Central Asia (excluding high income),,1981,,,,66.560273184592,Europe & Central Asia (excluding high income)1981,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,-7000,679625,,,,Latin America-7000
Europe & Central Asia (excluding high income),,1982,,,,66.8940092958188,Europe & Central Asia (excluding high income)1982,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,-6000,967278,,,,Latin America-6000
Europe & Central Asia (excluding high income),,1983,,,,67.0139093097087,Europe & Central Asia (excluding high income)1983,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,-5000,1405425,,,,Latin America-5000
Europe & Central Asia (excluding high income),,1984,,,,67.0087740878674,Europe & Central Asia (excluding high income)1984,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,-4000,2093001,,,,Latin America-4000
Europe & Central Asia (excluding high income),,1985,,,,67.4185373292981,Europe & Central Asia (excluding high income)1985,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,-3000,3164199,,,,Latin America-3000
Europe & Central Asia (excluding high income),,1986,,,,68.1761365877744,Europe & Central Asia (excluding high income)1986,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,-2000,4850915,,,,Latin America-2000
Europe & Central Asia (excluding high income),,1987,,,,68.3470035303971,Europe & Central Asia (excluding high income)1987,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,-1000,7579675,,,,Latin America-1000
Europe & Central Asia (excluding high income),,1988,,,,68.4206933453851,Europe & Central Asia (excluding high income)1988,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,0,11981719,,,,Latin America0
Europe & Central Asia (excluding high income),,1989,,,,68.373859970962,Europe & Central Asia (excluding high income)1989,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,100,12694655,,,,Latin America100
Europe & Central Asia (excluding high income),,1990,,,,68.248953240642,Europe & Central Asia (excluding high income)1990,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,200,13450847,,,,Latin America200
Europe & Central Asia (excluding high income),,1991,,,,68.0055464279558,Europe & Central Asia (excluding high income)1991,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,300,14253298,,,,Latin America300
Europe & Central Asia (excluding high income),,1992,,,,67.36486643754,Europe & Central Asia (excluding high income)1992,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,400,15105313,,,,Latin America400
Europe & Central Asia (excluding high income),,1993,,,,66.5060596289137,Europe & Central Asia (excluding high income)1993,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,500,16010564,,,,Latin America500
Europe & Central Asia (excluding high income),,1994,,,,66.2601210875502,Europe & Central Asia (excluding high income)1994,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,600,16973172,,,,Latin America600
Europe & Central Asia (excluding high income),,1995,,,240.600905769477,66.3121670365753,Europe & Central Asia (excluding high income)1995,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,700,17997828,,,,Latin America700
Europe & Central Asia (excluding high income),,1996,,,248.240394650901,66.8081817893408,Europe & Central Asia (excluding high income)1996,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,800,19089954,,,,Latin America800
Europe & Central Asia (excluding high income),,1997,,,296.611781599594,67.4157578167385,Europe & Central Asia (excluding high income)1997,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,900,21702980,,,,Latin America900
Europe & Central Asia (excluding high income),,1998,,,288.126844483484,67.7506563674979,Europe & Central Asia (excluding high income)1998,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1000,24329090,,,,Latin America1000
Europe & Central Asia (excluding high income),,1999,,,294.172766054853,67.6058173986822,Europe & Central Asia (excluding high income)1999,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1100,27235356,,,,Latin America1100
Europe & Central Asia (excluding high income),,2000,,,322.777159832542,67.6641686329781,Europe & Central Asia (excluding high income)2000,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1200,30162988,,,,Latin America1200
Europe & Central Asia (excluding high income),,2001,,,351.070279597493,67.8322971981389,Europe & Central Asia (excluding high income)2001,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1300,33126608,,,,Latin America1300
Europe & Central Asia (excluding high income),,2002,,,393.460718825628,67.8542547675177,Europe & Central Asia (excluding high income)2002,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1400,36136712,,,,Latin America1400
Europe & Central Asia (excluding high income),,2003,,,432.439403589012,67.9861887631274,Europe & Central Asia (excluding high income)2003,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1500,39219552,,,,Latin America1500
Europe & Central Asia (excluding high income),,2004,,,471.294537080233,68.3107728285698,Europe & Central Asia (excluding high income)2004,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1600,8808243,,,,Latin America1600
Europe & Central Asia (excluding high income),,2005,,,533.829084030686,68.4469207099653,Europe & Central Asia (excluding high income)2005,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1700,12259440,,,,Latin America1700
Europe & Central Asia (excluding high income),,2006,,,638.159634196818,69.0683431903758,Europe & Central Asia (excluding high income)2006,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1710,12869362,,,,Latin America1710
Europe & Central Asia (excluding high income),,2007,,,714.41104804548,69.5774815860247,Europe & Central Asia (excluding high income)2007,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1720,13503017,,,,Latin America1720
Europe & Central Asia (excluding high income),,2008,,,885.711368313324,69.8710004576859,Europe & Central Asia (excluding high income)2008,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1730,14164007,,,,Latin America1730
Europe & Central Asia (excluding high income),,2009,,,963.215805704265,70.4705462438662,Europe & Central Asia (excluding high income)2009,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1740,14856724,,,,Latin America1740
Europe & Central Asia (excluding high income),,2010,,,962.481006971896,70.7741392561805,Europe & Central Asia (excluding high income)2010,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1750,15586479,,,,Latin America1750
Europe & Central Asia (excluding high income),,2011,,,999.217303956985,71.3417600794036,Europe & Central Asia (excluding high income)2011,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1760,16359871,,,,Latin America1760
Europe & Central Asia (excluding high income),,2012,,,1081.53846198342,71.6682039260765,Europe & Central Asia (excluding high income)2012,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1770,17185104,,,,Latin America1770
Europe & Central Asia (excluding high income),,2013,,,1153.97316238081,72.0627234831536,Europe & Central Asia (excluding high income)2013,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1780,18086046,,,,Latin America1780
Europe & Central Asia (excluding high income),,2014,,,1178.99587141149,72.2654704208553,Europe & Central Asia (excluding high income)2014,,2017,,,29866.8899158347,6.80025314428755,,,,,,,,,,,,,Latin America,,1790,19058212,,,,Latin America1790
